flight_iata,airline,dep_airport,dep_time_sched,dep_delay,arr_airport,arr_time_sched,arr_delay,weather_timestamp_deo,arr_time_hour,weather_timestamp_dep,temperature_2m_dep,precipitation_dep,wind_speed_10m_dep,wind_gusts_10m_dep,pressure_msl_dep,relative_humidity_2m_dep,cloudcover_dep,wind_direction_10m_dep,weather_code_dep,weather_timestamp_arr,temperature_2m_arr,precipitation_arr,wind_speed_10m_arr,wind_gusts_10m_arr,pressure_msl_arr,relative_humidity_2m_arr,cloudcover_arr,wind_direction_10m_arr,weather_code_arr
lo4647,lot - polish airlines,ist,2026-01-06 19:45:00,25,dxb,2026-01-07 01:10:00,0,2026-01-06 19:00:00+00:00,2026-01-07 01:00:00+00:00,2026-01-06 19:00:00+00:00,13.1,0.0,11.9,23.0,1014.0,74,37,176,1,,,,,,,,,,
nh6644,ana,ist,2026-01-06 19:45:00,25,dxb,2026-01-07 01:10:00,0,2026-01-06 19:00:00+00:00,2026-01-07 01:00:00+00:00,2026-01-06 19:00:00+00:00,13.1,0.0,11.9,23.0,1014.0,74,37,176,1,,,,,,,,,,
tk760,turkish airlines,ist,2026-01-06 19:45:00,25,dxb,2026-01-07 01:10:00,0,2026-01-06 19:00:00+00:00,2026-01-07 01:00:00+00:00,2026-01-06 19:00:00+00:00,13.1,0.0,11.9,23.0,1014.0,74,37,176,1,,,,,,,,,,
ey4150,etihad airways,ist,2026-01-06 19:45:00,26,auh,2026-01-07 01:20:00,0,2026-01-06 19:00:00+00:00,2026-01-07 01:00:00+00:00,2026-01-06 19:00:00+00:00,13.1,0.0,11.9,23.0,1014.0,74,37,176,1,,,,,,,,,,
ju8284,air serbia,ist,2026-01-06 19:45:00,26,auh,2026-01-07 01:20:00,0,2026-01-06 19:00:00+00:00,2026-01-07 01:00:00+00:00,2026-01-06 19:00:00+00:00,13.1,0.0,11.9,23.0,1014.0,74,37,176,1,,,,,,,,,,
nh6642,ana,ist,2026-01-06 19:45:00,26,auh,2026-01-07 01:20:00,0,2026-01-06 19:00:00+00:00,2026-01-07 01:00:00+00:00,2026-01-06 19:00:00+00:00,13.1,0.0,11.9,23.0,1014.0,74,37,176,1,,,,,,,,,,
tk868,turkish airlines,ist,2026-01-06 19:45:00,26,auh,2026-01-07 01:20:00,0,2026-01-06 19:00:00+00:00,2026-01-07 01:00:00+00:00,2026-01-06 19:00:00+00:00,13.1,0.0,11.9,23.0,1014.0,74,37,176,1,,,,,,,,,,
tk1347,turkish airlines,ist,2026-01-06 19:45:00,28,clj,2026-01-06 20:25:00,0,2026-01-06 19:00:00+00:00,2026-01-06 20:00:00+00:00,2026-01-06 19:00:00+00:00,13.1,0.0,11.9,23.0,1014.0,74,37,176,1,,,,,,,,,,
at9438,royal air maroc,ist,2026-01-06 19:45:00,34,bjv,2026-01-06 21:05:00,9,2026-01-06 19:00:00+00:00,2026-01-06 21:00:00+00:00,2026-01-06 19:00:00+00:00,13.1,0.0,11.9,23.0,1014.0,74,37,176,1,,,,,,,,,,
ju8126,air serbia,ist,2026-01-06 19:45:00,34,bjv,2026-01-06 21:05:00,9,2026-01-06 19:00:00+00:00,2026-01-06 21:00:00+00:00,2026-01-06 19:00:00+00:00,13.1,0.0,11.9,23.0,1014.0,74,37,176,1,,,,,,,,,,
tp8822,tap air portugal,ist,2026-01-06 19:45:00,34,bjv,2026-01-06 21:05:00,9,2026-01-06 19:00:00+00:00,2026-01-06 21:00:00+00:00,2026-01-06 19:00:00+00:00,13.1,0.0,11.9,23.0,1014.0,74,37,176,1,,,,,,,,,,
tk2524,turkish airlines,ist,2026-01-06 19:45:00,34,bjv,2026-01-06 21:05:00,9,2026-01-06 19:00:00+00:00,2026-01-06 21:00:00+00:00,2026-01-06 19:00:00+00:00,13.1,0.0,11.9,23.0,1014.0,74,37,176,1,,,,,,,,,,
lo4619,lot - polish airlines,ist,2026-01-06 19:45:00,13,dlm,2026-01-06 21:05:00,0,2026-01-06 19:00:00+00:00,2026-01-06 21:00:00+00:00,2026-01-06 19:00:00+00:00,13.1,0.0,11.9,23.0,1014.0,74,37,176,1,,,,,,,,,,
tk2562,turkish airlines,ist,2026-01-06 19:45:00,13,dlm,2026-01-06 21:05:00,0,2026-01-06 19:00:00+00:00,2026-01-06 21:00:00+00:00,2026-01-06 19:00:00+00:00,13.1,0.0,11.9,23.0,1014.0,74,37,176,1,,,,,,,,,,
tk2612,turkish airlines,ist,2026-01-06 19:45:00,29,diy,2026-01-06 21:45:00,0,2026-01-06 19:00:00+00:00,2026-01-06 21:00:00+00:00,2026-01-06 19:00:00+00:00,13.1,0.0,11.9,23.0,1014.0,74,37,176,1,,,,,,,,,,
ah3923,air algerie,ist,2026-01-06 19:50:00,30,alg,2026-01-06 21:40:00,0,2026-01-06 19:00:00+00:00,2026-01-06 21:00:00+00:00,2026-01-06 19:00:00+00:00,13.1,0.0,11.9,23.0,1014.0,74,37,176,1,,,,,,,,,,
tk851,turkish airlines,ist,2026-01-06 19:50:00,30,alg,2026-01-06 21:40:00,0,2026-01-06 19:00:00+00:00,2026-01-06 21:00:00+00:00,2026-01-06 19:00:00+00:00,13.1,0.0,11.9,23.0,1014.0,74,37,176,1,,,,,,,,,,
tk962,turkish airlines,ist,2026-01-06 19:50:00,44,ecn,2026-01-06 20:30:00,16,2026-01-06 19:00:00+00:00,2026-01-06 20:00:00+00:00,2026-01-06 19:00:00+00:00,13.1,0.0,11.9,23.0,1014.0,74,37,176,1,,,,,,,,,,
nh9677,ana,ist,2026-01-06 19:50:00,22,nav,2026-01-06 21:10:00,0,2026-01-06 19:00:00+00:00,2026-01-06 21:00:00+00:00,2026-01-06 19:00:00+00:00,13.1,0.0,11.9,23.0,1014.0,74,37,176,1,,,,,,,,,,
tk2008,turkish airlines,ist,2026-01-06 19:50:00,22,nav,2026-01-06 21:10:00,0,2026-01-06 19:00:00+00:00,2026-01-06 21:00:00+00:00,2026-01-06 19:00:00+00:00,13.1,0.0,11.9,23.0,1014.0,74,37,176,1,,,,,,,,,,
at9446,royal air maroc,ist,2026-01-06 19:50:00,25,tzx,2026-01-06 21:40:00,0,2026-01-06 19:00:00+00:00,2026-01-06 21:00:00+00:00,2026-01-06 19:00:00+00:00,13.1,0.0,11.9,23.0,1014.0,74,37,176,1,,,,,,,,,,
tk2838,turkish airlines,ist,2026-01-06 19:50:00,25,tzx,2026-01-06 21:40:00,0,2026-01-06 19:00:00+00:00,2026-01-06 21:00:00+00:00,2026-01-06 19:00:00+00:00,13.1,0.0,11.9,23.0,1014.0,74,37,176,1,,,,,,,,,,
tk888,turkish airlines,ist,2026-01-06 20:00:00,23,mhd,2026-01-07 00:30:00,0,2026-01-06 20:00:00+00:00,2026-01-07 00:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
3u7205,sichuan airlines,ist,2026-01-06 20:00:00,28,lhr,2026-01-06 21:05:00,0,2026-01-06 20:00:00+00:00,2026-01-06 21:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
6e4065,indigo,ist,2026-01-06 20:00:00,28,lhr,2026-01-06 21:05:00,0,2026-01-06 20:00:00+00:00,2026-01-06 21:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
pk5983,pakistan international airlines,ist,2026-01-06 20:00:00,28,lhr,2026-01-06 21:05:00,0,2026-01-06 20:00:00+00:00,2026-01-06 21:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
wb1271,rwandair,ist,2026-01-06 20:00:00,28,lhr,2026-01-06 21:05:00,0,2026-01-06 20:00:00+00:00,2026-01-06 21:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
tk1983,turkish airlines,ist,2026-01-06 20:00:00,28,lhr,2026-01-06 21:05:00,0,2026-01-06 20:00:00+00:00,2026-01-06 21:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
tk4750,turkish airlines,ist,2026-01-06 20:00:00,28,bom,2026-01-07 04:45:00,9,2026-01-06 20:00:00+00:00,2026-01-07 04:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
6e18,indigo,ist,2026-01-06 20:00:00,28,bom,2026-01-07 04:45:00,9,2026-01-06 20:00:00+00:00,2026-01-07 04:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
qf8122,qantas,ist,2026-01-06 20:05:00,25,dxb,2026-01-07 01:20:00,0,2026-01-06 20:00:00+00:00,2026-01-07 01:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
ek122,emirates,ist,2026-01-06 20:05:00,25,dxb,2026-01-07 01:20:00,0,2026-01-06 20:00:00+00:00,2026-01-07 01:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
tk730,turkish airlines,ist,2026-01-06 20:05:00,34,cmb,2026-01-07 06:20:00,20,2026-01-06 20:00:00+00:00,2026-01-07 06:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
ul3127,srilankan airlines,ist,2026-01-06 20:10:00,50,doh,2026-01-07 00:10:00,36,2026-01-06 20:00:00+00:00,2026-01-07 00:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
va6096,virgin australia,ist,2026-01-06 20:10:00,50,doh,2026-01-07 00:10:00,36,2026-01-06 20:00:00+00:00,2026-01-07 00:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
jl7998,jet linx aviation,ist,2026-01-06 20:10:00,50,doh,2026-01-07 00:10:00,36,2026-01-06 20:00:00+00:00,2026-01-07 00:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
mh9322,malaysia airlines,ist,2026-01-06 20:10:00,50,doh,2026-01-07 00:10:00,36,2026-01-06 20:00:00+00:00,2026-01-07 00:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
wb1041,rwandair,ist,2026-01-06 20:10:00,50,doh,2026-01-07 00:10:00,36,2026-01-06 20:00:00+00:00,2026-01-07 00:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
cx9266,cathay pacific,ist,2026-01-06 20:10:00,50,doh,2026-01-07 00:10:00,36,2026-01-06 20:00:00+00:00,2026-01-07 00:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
qr246,qatar airways,ist,2026-01-06 20:10:00,50,doh,2026-01-07 00:10:00,36,2026-01-06 20:00:00+00:00,2026-01-07 00:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
ms9689,egyptair,ist,2026-01-06 20:10:00,50,otp,2026-01-06 20:30:00,17,2026-01-06 20:00:00+00:00,2026-01-06 20:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
ro9160,tarom,ist,2026-01-06 20:10:00,50,otp,2026-01-06 20:30:00,17,2026-01-06 20:00:00+00:00,2026-01-06 20:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
tk1045,turkish airlines,ist,2026-01-06 20:10:00,50,otp,2026-01-06 20:30:00,17,2026-01-06 20:00:00+00:00,2026-01-06 20:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
tk1023,turkish airlines,ist,2026-01-06 20:10:00,23,sjj,2026-01-06 20:05:00,0,2026-01-06 20:00:00+00:00,2026-01-06 20:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
6e4085,indigo,ist,2026-01-06 20:10:00,22,man,2026-01-06 21:25:00,0,2026-01-06 20:00:00+00:00,2026-01-06 21:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
tk1915,turkish airlines,ist,2026-01-06 20:10:00,22,man,2026-01-06 21:25:00,0,2026-01-06 20:00:00+00:00,2026-01-06 21:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
ay3321,finnair,ist,2026-01-06 20:10:00,16,ayt,2026-01-06 21:35:00,0,2026-01-06 20:00:00+00:00,2026-01-06 21:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
ju8100,air serbia,ist,2026-01-06 20:10:00,16,ayt,2026-01-06 21:35:00,0,2026-01-06 20:00:00+00:00,2026-01-06 21:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
tk2430,turkish airlines,ist,2026-01-06 20:10:00,16,ayt,2026-01-06 21:35:00,0,2026-01-06 20:00:00+00:00,2026-01-06 21:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
tk271,turkish airlines,ist,2026-01-06 20:15:00,20,rmo,2026-01-06 20:45:00,0,2026-01-06 20:00:00+00:00,2026-01-06 20:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
tk1005,turkish airlines,ist,2026-01-06 20:15:00,22,skp,2026-01-06 19:45:00,0,2026-01-06 20:00:00+00:00,2026-01-06 19:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
3u7225,sichuan airlines,ist,2026-01-06 20:20:00,40,ath,2026-01-06 20:50:00,0,2026-01-06 20:00:00+00:00,2026-01-06 20:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
6e4193,indigo,ist,2026-01-06 20:20:00,40,ath,2026-01-06 20:50:00,0,2026-01-06 20:00:00+00:00,2026-01-06 20:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
a33151,aegean airlines,ist,2026-01-06 20:20:00,40,ath,2026-01-06 20:50:00,0,2026-01-06 20:00:00+00:00,2026-01-06 20:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
ay3331,finnair,ist,2026-01-06 20:20:00,40,ath,2026-01-06 20:50:00,0,2026-01-06 20:00:00+00:00,2026-01-06 20:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
pk5845,pakistan international airlines,ist,2026-01-06 20:20:00,40,ath,2026-01-06 20:50:00,0,2026-01-06 20:00:00+00:00,2026-01-06 20:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
tk1845,turkish airlines,ist,2026-01-06 20:20:00,40,ath,2026-01-06 20:50:00,0,2026-01-06 20:00:00+00:00,2026-01-06 20:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
u6814,ural airlines,ist,2026-01-06 20:25:00,23,svx,2026-01-07 03:30:00,0,2026-01-06 20:00:00+00:00,2026-01-07 03:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
tk215,turkish airlines,ist,2026-01-06 20:30:00,40,gru,2026-01-07 04:10:00,0,2026-01-06 20:00:00+00:00,2026-01-07 04:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
at9453,royal air maroc,ist,2026-01-06 20:30:00,90,nbo,2026-01-07 03:05:00,0,2026-01-06 20:00:00+00:00,2026-01-07 03:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
nh6639,ana,ist,2026-01-06 20:30:00,90,nbo,2026-01-07 03:05:00,0,2026-01-06 20:00:00+00:00,2026-01-07 03:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
oz6955,asiana airlines,ist,2026-01-06 20:30:00,90,nbo,2026-01-07 03:05:00,0,2026-01-06 20:00:00+00:00,2026-01-07 03:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
tk607,turkish airlines,ist,2026-01-06 20:30:00,90,nbo,2026-01-07 03:05:00,0,2026-01-06 20:00:00+00:00,2026-01-07 03:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
tk874,turkish airlines,ist,2026-01-06 20:30:00,21,ika,2026-01-07 00:20:00,0,2026-01-06 20:00:00+00:00,2026-01-07 00:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
6e4121,indigo,ist,2026-01-06 20:30:00,28,sof,2026-01-06 20:50:00,3,2026-01-06 20:00:00+00:00,2026-01-06 20:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
ms9667,egyptair,ist,2026-01-06 20:30:00,28,sof,2026-01-06 20:50:00,3,2026-01-06 20:00:00+00:00,2026-01-06 20:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
sq6219,singapore airlines,ist,2026-01-06 20:30:00,28,sof,2026-01-06 20:50:00,3,2026-01-06 20:00:00+00:00,2026-01-06 20:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
tk1029,turkish airlines,ist,2026-01-06 20:30:00,28,sof,2026-01-06 20:50:00,3,2026-01-06 20:00:00+00:00,2026-01-06 20:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
a33159,aegean airlines,ist,2026-01-06 20:30:00,42,skg,2026-01-06 20:55:00,8,2026-01-06 20:00:00+00:00,2026-01-06 20:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
gf6011,gulf air,ist,2026-01-06 20:30:00,42,skg,2026-01-06 20:55:00,8,2026-01-06 20:00:00+00:00,2026-01-06 20:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
mh4347,malaysia airlines,ist,2026-01-06 20:30:00,42,skg,2026-01-06 20:55:00,8,2026-01-06 20:00:00+00:00,2026-01-06 20:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
tk1893,turkish airlines,ist,2026-01-06 20:30:00,42,skg,2026-01-06 20:55:00,8,2026-01-06 20:00:00+00:00,2026-01-06 20:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
a45072,azimuth,ist,2026-01-06 20:35:00,110,aer,2026-01-06 22:30:00,0,2026-01-06 20:00:00+00:00,2026-01-06 22:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
is7341,sepehran airlines,ist,2026-01-06 20:35:00,0,ika,2026-01-07 00:45:00,0,2026-01-06 20:00:00+00:00,2026-01-07 00:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
6e4275,indigo,ist,2026-01-06 20:35:00,19,bom,2026-01-07 05:20:00,0,2026-01-06 20:00:00+00:00,2026-01-07 05:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
tk720,turkish airlines,ist,2026-01-06 20:35:00,19,bom,2026-01-07 05:20:00,0,2026-01-06 20:00:00+00:00,2026-01-07 05:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
om1181,miat - mongolian airlines,ist,2026-01-06 20:35:00,39,doh,2026-01-07 00:50:00,6,2026-01-06 20:00:00+00:00,2026-01-07 00:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
tp8868,tap air portugal,ist,2026-01-06 20:35:00,39,doh,2026-01-07 00:50:00,6,2026-01-06 20:00:00+00:00,2026-01-07 00:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
tk780,turkish airlines,ist,2026-01-06 20:35:00,39,doh,2026-01-07 00:50:00,6,2026-01-06 20:00:00+00:00,2026-01-07 00:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
gf6017,gulf air,ist,2026-01-06 20:35:00,51,ber,2026-01-06 21:30:00,24,2026-01-06 20:00:00+00:00,2026-01-06 21:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
tk1727,turkish airlines,ist,2026-01-06 20:35:00,51,ber,2026-01-06 21:30:00,24,2026-01-06 20:00:00+00:00,2026-01-06 21:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
3u7245,sichuan airlines,ist,2026-01-06 20:40:00,25,cdg,2026-01-06 22:25:00,0,2026-01-06 20:00:00+00:00,2026-01-06 22:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
6e4171,indigo,ist,2026-01-06 20:40:00,25,cdg,2026-01-06 22:25:00,0,2026-01-06 20:00:00+00:00,2026-01-06 22:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
hm6410,air seychelles,ist,2026-01-06 20:40:00,25,cdg,2026-01-06 22:25:00,0,2026-01-06 20:00:00+00:00,2026-01-06 22:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
tk1829,turkish airlines,ist,2026-01-06 20:40:00,25,cdg,2026-01-06 22:25:00,0,2026-01-06 20:00:00+00:00,2026-01-06 22:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
6e4115,indigo,ist,2026-01-06 20:40:00,24,bru,2026-01-06 22:10:00,0,2026-01-06 20:00:00+00:00,2026-01-06 22:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
gf6019,gulf air,ist,2026-01-06 20:40:00,24,bru,2026-01-06 22:10:00,0,2026-01-06 20:00:00+00:00,2026-01-06 22:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
tk1941,turkish airlines,ist,2026-01-06 20:40:00,24,bru,2026-01-06 22:10:00,0,2026-01-06 20:00:00+00:00,2026-01-06 22:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
6e4217,indigo,ist,2026-01-06 20:40:00,60,mxp,2026-01-06 21:40:00,0,2026-01-06 20:00:00+00:00,2026-01-06 21:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
pk5877,pakistan international airlines,ist,2026-01-06 20:40:00,60,mxp,2026-01-06 21:40:00,0,2026-01-06 20:00:00+00:00,2026-01-06 21:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
tk1877,turkish airlines,ist,2026-01-06 20:40:00,60,mxp,2026-01-06 21:40:00,0,2026-01-06 20:00:00+00:00,2026-01-06 21:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
tk411,turkish airlines,ist,2026-01-06 20:45:00,16,vko,2026-01-07 00:40:00,0,2026-01-06 20:00:00+00:00,2026-01-07 00:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
6e4269,indigo,ist,2026-01-06 20:45:00,75,del,2026-01-07 05:15:00,0,2026-01-06 20:00:00+00:00,2026-01-07 05:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
tk716,turkish airlines,ist,2026-01-06 20:45:00,75,del,2026-01-07 05:15:00,0,2026-01-06 20:00:00+00:00,2026-01-07 05:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
at9444,royal air maroc,ist,2026-01-06 20:45:00,11,asr,2026-01-06 22:15:00,0,2026-01-06 20:00:00+00:00,2026-01-06 22:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
ju8070,air serbia,ist,2026-01-06 20:45:00,11,asr,2026-01-06 22:15:00,0,2026-01-06 20:00:00+00:00,2026-01-06 22:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
oz6943,asiana airlines,ist,2026-01-06 20:45:00,11,asr,2026-01-06 22:15:00,0,2026-01-06 20:00:00+00:00,2026-01-06 22:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
tp8810,tap air portugal,ist,2026-01-06 20:45:00,11,asr,2026-01-06 22:15:00,0,2026-01-06 20:00:00+00:00,2026-01-06 22:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
tk2020,turkish airlines,ist,2026-01-06 20:45:00,11,asr,2026-01-06 22:15:00,0,2026-01-06 20:00:00+00:00,2026-01-06 22:00:00+00:00,2026-01-06 20:00:00+00:00,12.3,0.0,8.2,21.2,1014.4,78,41,206,1,,,,,,,,,,
